Frame,X,Y,Z
   9,-160,  74,  95
   9, -97,  74,  95
   9,-160,  75,  95
   9, -97,  75,  95
   9,-160,  76,  95
   9, -97,  76,  95
   9,-160,  77,  95
   9, -97,  77,  95
   9,-160,  78,  95
   9, -97,  78,  95
   9,-160,  79,  95
   9, -97,  79,  95
   9,-160,  80,  95
   9, -97,  80,  95
   9,-160,  81,  95
   9, -97,  81,  95
   9,-160,  82,  95
   9, -97,  82,  95
   9,-160,  83,  95
   9, -97,  83,  95
   9,-160,  84,  95
   9, -97,  84,  95
   9,-160,  85,  95
   9, -97,  85,  95
   9,-160,  86,  95
   9, -97,  86,  95
   9,-160,  87,  95
   9, -97,  87,  95
   9,-160,  88,  95
   9, -97,  88,  95
   9,-160,  89,  95
   9, -97,  89,  95
   9,-160,  90,  95
   9, -97,  90,  95
   9,-160,  91,  95
   9, -97,  91,  95
   9,-160,  92,  95
   9, -97,  92,  95
   9,-160,  93,  95
   9, -97,  93,  95
   9,-160,  94,  95
   9, -97,  94,  95
   9,-160,  95,  95
   9,-159,  95,  95
   9,-158,  95,  95
   9,-157,  95,  95
   9,-156,  95,  95
   9,-155,  95,  95
   9,-154,  95,  95
   9,-153,  95,  95
   9,-152,  95,  95
   9,-151,  95,  95
   9,-150,  95,  95
   9,-149,  95,  95
   9,-148,  95,  95
   9,-147,  95,  95
   9,-146,  95,  95
   9,-145,  95,  95
   9,-144,  95,  95
   9,-143,  95,  95
   9,-142,  95,  95
   9,-141,  95,  95
   9,-140,  95,  95
   9,-139,  95,  95
   9,-138,  95,  95
   9,-137,  95,  95
   9,-136,  95,  95
   9,-135,  95,  95
   9,-134,  95,  95
   9,-133,  95,  95
   9,-132,  95,  95
   9,-131,  95,  95
   9,-130,  95,  95
   9,-129,  95,  95
   9,-128,  95,  95
   9,-127,  95,  95
   9,-126,  95,  95
   9,-125,  95,  95
   9,-124,  95,  95
   9,-123,  95,  95
   9,-122,  95,  95
   9,-121,  95,  95
   9,-120,  95,  95
   9,-119,  95,  95
   9,-118,  95,  95
   9,-117,  95,  95
   9,-116,  95,  95
   9,-115,  95,  95
   9,-114,  95,  95
   9,-113,  95,  95
   9,-112,  95,  95
   9,-111,  95,  95
   9,-110,  95,  95
   9,-109,  95,  95
   9,-108,  95,  95
   9,-107,  95,  95
   9,-106,  95,  95
   9,-105,  95,  95
   9,-104,  95,  95
   9,-103,  95,  95
   9,-102,  95,  95
   9,-101,  95,  95
   9,-100,  95,  95
   9, -99,  95,  95
   9, -98,  95,  95
   9, -97,  95,  95
   9, -32,  32,  32
   9, -31,  32,  32
   9, -30,  32,  32
   9, -29,  32,  32
   9, -28,  32,  32
   9, -27,  32,  32
   9, -26,  32,  32
   9, -25,  32,  32
   9, -24,  32,  32
   9, -23,  32,  32
   9, -22,  32,  32
   9, -21,  32,  32
   9, -20,  32,  32
   9, -19,  32,  32
   9, -18,  32,  32
   9, -17,  32,  32
   9, -16,  32,  32
   9, -15,  32,  32
   9, -14,  32,  32
   9, -13,  32,  32
   9, -12,  32,  32
   9, -11,  32,  32
   9, -10,  32,  32
   9,  -9,  32,  32
   9,  -8,  32,  32
   9,  -7,  32,  32
   9,  -6,  32,  32
   9,  -5,  32,  32
   9,  -4,  32,  32
   9,  -3,  32,  32
   9,  -2,  32,  32
   9,  -1,  32,  32
   9,   0,  32,  32
   9,   1,  32,  32
   9,   2,  32,  32
   9,   3,  32,  32
   9,   4,  32,  32
   9,   5,  32,  32
   9,   6,  32,  32
   9,   7,  32,  32
   9,   8,  32,  32
   9,   9,  32,  32
   9,  10,  32,  32
   9,  11,  32,  32
   9,  12,  32,  32
   9,  13,  32,  32
   9,  14,  32,  32
   9,  15,  32,  32
   9,  16,  32,  32
   9,  17,  32,  32
   9,  18,  32,  32
   9,  19,  32,  32
   9,  20,  32,  32
   9,  21,  32,  32
   9,  22,  32,  32
   9,  23,  32,  32
   9,  24,  32,  32
   9,  25,  32,  32
   9,  26,  32,  32
   9,  27,  32,  32
   9,  28,  32,  32
   9,  29,  32,  32
   9,  30,  32,  32
   9,  31,  32,  32
   9, -32,  33,  32
   9,  31,  33,  32
   9, -32,  34,  32
   9,  31,  34,  32
   9, -32,  35,  32
   9,  31,  35,  32
   9, -32,  36,  32
   9,  31,  36,  32
   9, -32,  37,  32
   9,  31,  37,  32
   9, -32,  38,  32
   9,  31,  38,  32
   9, -32,  39,  32
   9,  31,  39,  32
   9, -32,  40,  32
   9,  31,  40,  32
   9, -32,  41,  32
   9,  31,  41,  32
   9, -32,  42,  32
   9,  31,  42,  32
   9, -32,  43,  32
   9,  31,  43,  32
   9, -32,  44,  32
   9,  31,  44,  32
   9, -32,  45,  32
   9,  31,  45,  32
   9, -32,  46,  32
   9,  31,  46,  32
   9, -32,  47,  32
   9,  31,  47,  32
   9, -32,  48,  32
   9,  31,  48,  32
   9, -32,  49,  32
   9,  31,  49,  32
   9, -32,  50,  32
   9,  31,  50,  32
   9, -32,  51,  32
   9,  31,  51,  32
   9, -32,  52,  32
   9,  31,  52,  32
   9, -32,  53,  32
   9,  31,  53,  32
   9, -32,  54,  32
   9,  31,  54,  32
   9, -32,  55,  32
   9,  31,  55,  32
   9, -32,  56,  32
   9,  31,  56,  32
   9, -32,  57,  32
   9,  31,  57,  32
   9, -32,  58,  32
   9,  31,  58,  32
   9, -32,  59,  32
   9,  31,  59,  32
   9, -32,  60,  32
   9,  31,  60,  32
   9, -32,  61,  32
   9,  31,  61,  32
   9, -32,  62,  32
   9,  31,  62,  32
   9, -32,  63,  32
   9,  31,  63,  32
   9, -32,  64,  32
   9,  31,  64,  32
   9, -32,  65,  32
   9,  31,  65,  32
   9, -32,  66,  32
   9,  31,  66,  32
   9, -32,  67,  32
   9,  31,  67,  32
   9, -32,  68,  32
   9,  31,  68,  32
   9, -32,  69,  32
   9,  31,  69,  32
   9, -32,  70,  32
   9,  31,  70,  32
   9, -32,  71,  32
   9,  31,  71,  32
   9, -32,  72,  32
   9,  31,  72,  32
   9, -32,  73,  32
   9,  31,  73,  32
   9, -32,  74,  32
   9,  31,  74,  32
   9, -32,  75,  32
   9,  31,  75,  32
   9, -32,  76,  32
   9,  31,  76,  32
   9, -32,  77,  32
   9,  31,  77,  32
   9, -32,  78,  32
   9,  31,  78,  32
   9, -32,  79,  32
   9,  31,  79,  32
   9, -32,  80,  32
   9,  31,  80,  32
   9, -32,  81,  32
   9,  31,  81,  32
   9, -32,  82,  32
   9,  31,  82,  32
   9, -32,  83,  32
   9,  31,  83,  32
   9, -32,  84,  32
   9,  31,  84,  32
   9, -32,  85,  32
   9,  31,  85,  32
   9, -32,  86,  32
   9,  31,  86,  32
   9, -32,  87,  32
   9,  31,  87,  32
   9, -32,  88,  32
   9,  31,  88,  32
   9, -32,  89,  32
   9,  31,  89,  32
   9, -32,  90,  32
   9,  31,  90,  32
   9, -32,  91,  32
   9,  31,  91,  32
   9, -32,  92,  32
   9,  31,  92,  32
   9, -32,  93,  32
   9,  31,  93,  32
   9, -32,  94,  32
   9,  31,  94,  32
   9, -32,  95,  32
   9, -31,  95,  32
   9, -30,  95,  32
   9, -29,  95,  32
   9, -28,  95,  32
   9, -27,  95,  32
   9, -26,  95,  32
   9, -25,  95,  32
   9, -24,  95,  32
   9, -23,  95,  32
   9, -22,  95,  32
   9, -21,  95,  32
   9, -20,  95,  32
   9, -19,  95,  32
   9, -18,  95,  32
   9, -17,  95,  32
   9, -16,  95,  32
   9, -15,  95,  32
   9, -14,  95,  32
   9, -13,  95,  32
   9, -12,  95,  32
   9, -11,  95,  32
   9, -10,  95,  32
   9,  -9,  95,  32
   9,  -8,  95,  32
   9,  -7,  95,  32
   9,  -6,  95,  32
   9,  -5,  95,  32
   9,  -4,  95,  32
   9,  -3,  95,  32
   9,  -2,  95,  32
   9,  -1,  95,  32
   9,   0,  95,  32
   9,   1,  95,  32
   9,   2,  95,  32
   9,   3,  95,  32
   9,   4,  95,  32
   9,   5,  95,  32
   9,   6,  95,  32
   9,   7,  95,  32
   9,   8,  95,  32
   9,   9,  95,  32
   9,  10,  95,  32
   9,  11,  95,  32
   9,  12,  95,  32
   9,  13,  95,  32
   9,  14,  95,  32
   9,  15,  95,  32
   9,  16,  95,  32
   9,  17,  95,  32
   9,  18,  95,  32
   9,  19,  95,  32
   9,  20,  95,  32
   9,  21,  95,  32
   9,  22,  95,  32
   9,  23,  95,  32
   9,  24,  95,  32
   9,  25,  95,  32
   9,  26,  95,  32
   9,  27,  95,  32
   9,  28,  95,  32
   9,  29,  95,  32
   9,  30,  95,  32
   9,  31,  95,  32
   9, -32,  32,  33
   9,  31,  32,  33
   9, -32,  95,  33
   9,  31,  95,  33
   9, -32,  32,  34
   9,  31,  32,  34
   9, -32,  95,  34
   9,  31,  95,  34
   9, -32,  32,  35
   9,  31,  32,  35
   9, -32,  95,  35
   9,  31,  95,  35
   9, -32,  32,  36
   9,  31,  32,  36
   9, -32,  95,  36
   9,  31,  95,  36
   9, -32,  32,  37
   9,  31,  32,  37
   9, -32,  95,  37
   9,  31,  95,  37
   9, -32,  32,  38
   9,  31,  32,  38
   9, -32,  95,  38
   9,  31,  95,  38
   9, -32,  32,  39
   9,  31,  32,  39
   9, -32,  95,  39
   9,  31,  95,  39
   9, -32,  32,  40
   9,  31,  32,  40
   9, -32,  95,  40
   9,  31,  95,  40
   9, -32,  32,  41
   9,  31,  32,  41
   9, -32,  95,  41
   9,  31,  95,  41
   9, -32,  32,  42
   9,  31,  32,  42
   9, -32,  95,  42
   9,  31,  95,  42
   9, -32,  32,  43
   9,  31,  32,  43
   9, -32,  95,  43
   9,  31,  95,  43
   9, -32,  32,  44
   9,  31,  32,  44
   9, -32,  95,  44
   9,  31,  95,  44
   9, -32,  32,  45
   9,  31,  32,  45
   9, -32,  95,  45
   9,  31,  95,  45
   9, -32,  32,  46
   9,  31,  32,  46
   9, -32,  95,  46
   9,  31,  95,  46
   9, -32,  32,  47
   9,  31,  32,  47
   9, -32,  95,  47
   9,  31,  95,  47
   9, -32,  32,  48
   9,  31,  32,  48
   9, -32,  95,  48
   9,  31,  95,  48
   9, -32,  32,  49
   9,  31,  32,  49
   9, -32,  95,  49
   9,  31,  95,  49
   9, -32,  32,  50
   9,  31,  32,  50
   9, -32,  95,  50
   9,  31,  95,  50
   9, -32,  32,  51
   9,  31,  32,  51
   9, -32,  95,  51
   9,  31,  95,  51
   9, -32,  32,  52
   9,  31,  32,  52
   9, -32,  95,  52
   9,  31,  95,  52
   9, -32,  32,  53
   9,  31,  32,  53
   9, -32,  95,  53
   9,  31,  95,  53
   9, -32,  32,  54
   9,  31,  32,  54
   9, -32,  95,  54
   9,  31,  95,  54
   9, -32,  32,  55
   9,  31,  32,  55
   9, -32,  95,  55
   9,  31,  95,  55
   9, -32,  32,  56
   9,  31,  32,  56
   9, -32,  95,  56
   9,  31,  95,  56
   9, -32,  32,  57
   9,  31,  32,  57
   9, -32,  95,  57
   9,  31,  95,  57
   9, -32,  32,  58
   9,  31,  32,  58
   9, -32,  95,  58
   9,  31,  95,  58
   9, -32,  32,  59
   9,  31,  32,  59
   9, -32,  95,  59
   9,  31,  95,  59
   9, -32,  32,  60
   9,  31,  32,  60
   9, -32,  95,  60
   9,  31,  95,  60
   9, -32,  32,  61
   9,  31,  32,  61
   9, -32,  95,  61
   9,  31,  95,  61
   9, -32,  32,  62
   9,  31,  32,  62
   9, -32,  95,  62
   9,  31,  95,  62
   9, -32,  32,  63
   9,  31,  32,  63
   9, -32,  95,  63
   9,  31,  95,  63
   9, -32,  32,  64
   9,  31,  32,  64
   9, -32,  95,  64
   9,  31,  95,  64
   9, -32,  32,  65
   9,  31,  32,  65
   9, -32,  95,  65
   9,  31,  95,  65
   9, -32,  32,  66
   9,  31,  32,  66
   9, -32,  95,  66
   9,  31,  95,  66
   9, -32,  32,  67
   9,  31,  32,  67
   9, -32,  95,  67
   9,  31,  95,  67
   9, -32,  32,  68
   9,  31,  32,  68
   9, -32,  95,  68
   9,  31,  95,  68
   9, -32,  32,  69
   9,  31,  32,  69
   9, -32,  95,  69
   9,  31,  95,  69
   9, -32,  32,  70
   9,  31,  32,  70
   9, -32,  95,  70
   9,  31,  95,  70
   9, -32,  32,  71
   9,  31,  32,  71
   9, -32,  95,  71
   9,  31,  95,  71
   9, -32,  32,  72
   9,  31,  32,  72
   9, -32,  95,  72
   9,  31,  95,  72
   9, -32,  32,  73
   9,  31,  32,  73
   9, -32,  95,  73
   9,  31,  95,  73
   9, -32,  32,  74
   9,  31,  32,  74
   9, -32,  95,  74
   9,  31,  95,  74
   9, -32,  32,  75
   9,  31,  32,  75
   9, -32,  95,  75
   9,  31,  95,  75
   9, -32,  32,  76
   9,  31,  32,  76
   9, -32,  95,  76
   9,  31,  95,  76
   9, -32,  32,  77
   9,  31,  32,  77
   9, -32,  95,  77
   9,  31,  95,  77
   9, -32,  32,  78
   9,  31,  32,  78
   9, -32,  95,  78
   9,  31,  95,  78
   9, -32,  32,  79
   9,  31,  32,  79
   9, -32,  95,  79
   9,  31,  95,  79
   9, -32,  32,  80
   9,  31,  32,  80
   9, -32,  95,  80
   9,  31,  95,  80
   9, -32,  32,  81
   9,  31,  32,  81
   9, -32,  95,  81
   9,  31,  95,  81
   9, -32,  32,  82
   9,  31,  32,  82
   9, -32,  95,  82
   9,  31,  95,  82
   9, -32,  32,  83
   9,  31,  32,  83
   9, -32,  95,  83
   9,  31,  95,  83
   9, -32,  32,  84
   9,  31,  32,  84
   9, -32,  95,  84
   9,  31,  95,  84
   9, -32,  32,  85
   9,  31,  32,  85
   9, -32,  95,  85
   9,  31,  95,  85
   9, -32,  32,  86
   9,  31,  32,  86
   9, -32,  95,  86
   9,  31,  95,  86
   9, -32,  32,  87
   9,  31,  32,  87
   9, -32,  95,  87
   9,  31,  95,  87
   9, -32,  32,  88
   9,  31,  32,  88
   9, -32,  95,  88
   9,  31,  95,  88
   9, -32,  32,  89
   9,  31,  32,  89
   9, -32,  95,  89
   9,  31,  95,  89
   9, -32,  32,  90
   9,  31,  32,  90
   9, -32,  95,  90
   9,  31,  95,  90
   9, -32,  32,  91
   9,  31,  32,  91
   9, -32,  95,  91
   9,  31,  95,  91
   9, -32,  32,  92
   9,  31,  32,  92
   9, -32,  95,  92
   9,  31,  95,  92
   9, -32,  32,  93
   9,  31,  32,  93
   9, -32,  95,  93
   9,  31,  95,  93
   9, -32,  32,  94
   9,  31,  32,  94
   9, -32,  95,  94
   9,  31,  95,  94
   9, -32,  32,  95
   9, -31,  32,  95
   9, -30,  32,  95
   9, -29,  32,  95
   9, -28,  32,  95
   9, -27,  32,  95
   9, -26,  32,  95
   9, -25,  32,  95
   9, -24,  32,  95
   9, -23,  32,  95
   9, -22,  32,  95
   9, -21,  32,  95
   9, -20,  32,  95
   9, -19,  32,  95
   9, -18,  32,  95
   9, -17,  32,  95
   9, -16,  32,  95
   9, -15,  32,  95
   9, -14,  32,  95
   9, -13,  32,  95
   9, -12,  32,  95
   9, -11,  32,  95
   9, -10,  32,  95
   9,  -9,  32,  95
   9,  -8,  32,  95
   9,  -7,  32,  95
   9,  -6,  32,  95
   9,  -5,  32,  95
   9,  -4,  32,  95
   9,  -3,  32,  95
   9,  -2,  32,  95
   9,  -1,  32,  95
   9,   0,  32,  95
   9,   1,  32,  95
   9,   2,  32,  95
   9,   3,  32,  95
   9,   4,  32,  95
   9,   5,  32,  95
   9,   6,  32,  95
   9,   7,  32,  95
   9,   8,  32,  95
   9,   9,  32,  95
   9,  10,  32,  95
   9,  11,  32,  95
   9,  12,  32,  95
   9,  13,  32,  95
   9,  14,  32,  95
   9,  15,  32,  95
   9,  16,  32,  95
   9,  17,  32,  95
   9,  18,  32,  95
   9,  19,  32,  95
   9,  20,  32,  95
   9,  21,  32,  95
   9,  22,  32,  95
   9,  23,  32,  95
   9,  24,  32,  95
   9,  25,  32,  95
   9,  26,  32,  95
   9,  27,  32,  95
   9,  28,  32,  95
   9,  29,  32,  95
   9,  30,  32,  95
   9,  31,  32,  95
   9, -32,  33,  95
   9,  31,  33,  95
   9, -32,  34,  95
   9,  31,  34,  95
   9, -32,  35,  95
   9,  31,  35,  95
   9, -32,  36,  95
   9,  31,  36,  95
   9, -32,  37,  95
   9,  31,  37,  95
   9, -32,  38,  95
   9,  31,  38,  95
   9, -32,  39,  95
   9,  31,  39,  95
   9, -32,  40,  95
   9,  31,  40,  95
   9, -32,  41,  95
   9,  31,  41,  95
   9, -32,  42,  95
   9,  31,  42,  95
   9, -32,  43,  95
   9,  31,  43,  95
   9, -32,  44,  95
   9,  31,  44,  95
   9, -32,  45,  95
   9,  31,  45,  95
   9, -32,  46,  95
   9,  31,  46,  95
   9, -32,  47,  95
   9,  31,  47,  95
   9, -32,  48,  95
   9,  31,  48,  95
   9, -32,  49,  95
   9,  31,  49,  95
   9, -32,  50,  95
   9,  31,  50,  95
   9, -32,  51,  95
   9,  31,  51,  95
   9, -32,  52,  95
   9,  31,  52,  95
   9, -32,  53,  95
   9,  31,  53,  95
   9, -32,  54,  95
   9,  31,  54,  95
   9, -32,  55,  95
   9,  31,  55,  95
   9, -32,  56,  95
   9,  31,  56,  95
   9, -32,  57,  95
   9,  31,  57,  95
   9, -32,  58,  95
   9,  31,  58,  95
   9, -32,  59,  95
   9,  31,  59,  95
   9, -32,  60,  95
   9,  31,  60,  95
   9, -32,  61,  95
   9,  31,  61,  95
   9, -32,  62,  95
   9,  31,  62,  95
   9, -32,  63,  95
   9,  31,  63,  95
   9, -32,  64,  95
   9,  31,  64,  95
   9, -32,  65,  95
   9,  31,  65,  95
   9, -32,  66,  95
   9,  31,  66,  95
   9, -32,  67,  95
   9,  31,  67,  95
   9, -32,  68,  95
   9,  31,  68,  95
   9, -32,  69,  95
   9,  31,  69,  95
   9, -32,  70,  95
   9,  31,  70,  95
   9, -32,  71,  95
   9,  31,  71,  95
   9, -32,  72,  95
   9,  31,  72,  95
   9, -32,  73,  95
   9,  31,  73,  95
   9, -32,  74,  95
   9,  31,  74,  95
   9, -32,  75,  95
   9,  31,  75,  95
   9, -32,  76,  95
   9,  31,  76,  95
   9, -32,  77,  95
   9,  31,  77,  95
   9, -32,  78,  95
   9,  31,  78,  95
   9, -32,  79,  95
   9,  31,  79,  95
   9, -32,  80,  95
   9,  31,  80,  95
   9, -32,  81,  95
   9,  31,  81,  95
   9, -32,  82,  95
   9,  31,  82,  95
   9, -32,  83,  95
   9,  31,  83,  95
   9, -32,  84,  95
   9,  31,  84,  95
   9, -32,  85,  95
   9,  31,  85,  95
   9, -32,  86,  95
   9,  31,  86,  95
   9, -32,  87,  95
   9,  31,  87,  95
   9, -32,  88,  95
   9,  31,  88,  95
   9, -32,  89,  95
   9,  31,  89,  95
   9, -32,  90,  95
   9,  31,  90,  95
   9, -32,  91,  95
   9,  31,  91,  95
   9, -32,  92,  95
   9,  31,  92,  95
   9, -32,  93,  95
   9,  31,  93,  95
   9, -32,  94,  95
   9,  31,  94,  95
   9, -32,  95,  95
   9, -31,  95,  95
   9, -30,  95,  95
   9, -29,  95,  95
   9, -28,  95,  95
   9, -27,  95,  95
   9, -26,  95,  95
   9, -25,  95,  95
   9, -24,  95,  95
   9, -23,  95,  95
   9, -22,  95,  95
   9, -21,  95,  95
   9, -20,  95,  95
   9, -19,  95,  95
   9, -18,  95,  95
   9, -17,  95,  95
   9, -16,  95,  95
   9, -15,  95,  95
   9, -14,  95,  95
   9, -13,  95,  95
   9, -12,  95,  95
   9, -11,  95,  95
   9, -10,  95,  95
   9,  -9,  95,  95
   9,  -8,  95,  95
   9,  -7,  95,  95
   9,  -6,  95,  95
   9,  -5,  95,  95
   9,  -4,  95,  95
   9,  -3,  95,  95
   9,  -2,  95,  95
   9,  -1,  95,  95
   9,   0,  95,  95
   9,   1,  95,  95
   9,   2,  95,  95
   9,   3,  95,  95
   9,   4,  95,  95
   9,   5,  95,  95
   9,   6,  95,  95
   9,   7,  95,  95
   9,   8,  95,  95
   9,   9,  95,  95
   9,  10,  95,  95
   9,  11,  95,  95
   9,  12,  95,  95
   9,  13,  95,  95
   9,  14,  95,  95
   9,  15,  95,  95
   9,  16,  95,  95
   9,  17,  95,  95
   9,  18,  95,  95
   9,  19,  95,  95
   9,  20,  95,  95
   9,  21,  95,  95
   9,  22,  95,  95
   9,  23,  95,  95
   9,  24,  95,  95
   9,  25,  95,  95
   9,  26,  95,  95
   9,  27,  95,  95
   9,  28,  95,  95
   9,  29,  95,  95
   9,  30,  95,  95
   9,  31,  95,  95
   9,  96,  32,  32
   9,  97,  32,  32
   9,  98,  32,  32
   9,  99,  32,  32
   9, 100,  32,  32
   9, 101,  32,  32
   9, 102,  32,  32
   9, 103,  32,  32
   9, 104,  32,  32
   9, 105,  32,  32
   9, 106,  32,  32
   9, 107,  32,  32
   9, 108,  32,  32
   9, 109,  32,  32
   9, 110,  32,  32
   9, 111,  32,  32
   9, 112,  32,  32
   9, 113,  32,  32
   9, 114,  32,  32
   9, 115,  32,  32
   9, 116,  32,  32
   9, 117,  32,  32
   9, 118,  32,  32
   9, 119,  32,  32
   9, 120,  32,  32
   9, 121,  32,  32
   9, 122,  32,  32
   9, 123,  32,  32
   9, 124,  32,  32
   9, 125,  32,  32
   9, 126,  32,  32
   9, 127,  32,  32
   9, 128,  32,  32
   9, 129,  32,  32
   9, 130,  32,  32
   9, 131,  32,  32
   9, 132,  32,  32
   9, 133,  32,  32
   9, 134,  32,  32
   9, 135,  32,  32
   9, 136,  32,  32
   9, 137,  32,  32
   9, 138,  32,  32
   9, 139,  32,  32
   9, 140,  32,  32
   9, 141,  32,  32
   9, 142,  32,  32
   9, 143,  32,  32
   9, 144,  32,  32
   9, 145,  32,  32
   9, 146,  32,  32
   9, 147,  32,  32
   9, 148,  32,  32
   9, 149,  32,  32
   9, 150,  32,  32
   9, 151,  32,  32
   9, 152,  32,  32
   9, 153,  32,  32
   9, 154,  32,  32
   9, 155,  32,  32
   9, 156,  32,  32
   9, 157,  32,  32
   9, 158,  32,  32
   9, 159,  32,  32
   9,  96,  33,  32
   9, 159,  33,  32
   9,  96,  34,  32
   9, 159,  34,  32
   9,  96,  35,  32
   9, 159,  35,  32
   9,  96,  36,  32
   9, 159,  36,  32
   9,  96,  37,  32
   9, 159,  37,  32
   9,  96,  38,  32
   9, 159,  38,  32
   9,  96,  39,  32
   9, 159,  39,  32
   9,  96,  40,  32
   9, 159,  40,  32
   9,  96,  41,  32
   9, 159,  41,  32
   9,  96,  42,  32
   9, 159,  42,  32
   9,  96,  43,  32
   9, 159,  43,  32
   9,  96,  44,  32
   9, 159,  44,  32
   9,  96,  45,  32
   9, 159,  45,  32
   9,  96,  46,  32
   9, 159,  46,  32
   9,  96,  47,  32
   9, 159,  47,  32
   9,  96,  48,  32
   9, 159,  48,  32
   9,  96,  49,  32
   9, 159,  49,  32
   9,  96,  50,  32
   9, 159,  50,  32
   9,  96,  51,  32
   9, 159,  51,  32
   9,  96,  52,  32
   9, 159,  52,  32
   9,  96,  53,  32
   9, 159,  53,  32
   9,  96,  54,  32
   9, 159,  54,  32
   9,  96,  55,  32
   9, 159,  55,  32
   9,  96,  56,  32
   9, 159,  56,  32
   9,  96,  57,  32
   9, 159,  57,  32
   9,  96,  58,  32
   9, 159,  58,  32
   9,  96,  59,  32
   9, 159,  59,  32
   9,  96,  60,  32
   9, 159,  60,  32
   9,  96,  61,  32
   9, 159,  61,  32
   9,  96,  62,  32
   9, 159,  62,  32
   9,  96,  63,  32
   9, 159,  63,  32
   9,  96,  64,  32
   9, 159,  64,  32
   9,  96,  65,  32
   9, 159,  65,  32
   9,  96,  66,  32
   9, 159,  66,  32
   9,  96,  67,  32
   9, 159,  67,  32
   9,  96,  68,  32
   9, 159,  68,  32
   9,  96,  69,  32
   9, 159,  69,  32
   9,  96,  70,  32
   9, 159,  70,  32
   9,  96,  71,  32
   9, 159,  71,  32
   9,  96,  72,  32
   9, 159,  72,  32
   9,  96,  73,  32
   9, 159,  73,  32
   9,  96,  74,  32
   9, 159,  74,  32
   9,  96,  75,  32
   9, 159,  75,  32
   9,  96,  76,  32
   9, 159,  76,  32
   9,  96,  77,  32
   9, 159,  77,  32
   9,  96,  78,  32
   9, 159,  78,  32
   9,  96,  79,  32
   9, 159,  79,  32
   9,  96,  80,  32
   9, 159,  80,  32
   9,  96,  81,  32
   9, 159,  81,  32
   9,  96,  82,  32
   9, 159,  82,  32
   9,  96,  83,  32
   9, 159,  83,  32
   9,  96,  84,  32
   9, 159,  84,  32
   9,  96,  85,  32
   9, 159,  85,  32
   9,  96,  86,  32
   9, 159,  86,  32
   9,  96,  87,  32
   9, 159,  87,  32
   9,  96,  88,  32
   9, 159,  88,  32
   9,  96,  89,  32
   9, 159,  89,  32
   9,  96,  90,  32
   9, 159,  90,  32
   9,  96,  91,  32
   9, 159,  91,  32
   9,  96,  92,  32
   9, 159,  92,  32
   9,  96,  93,  32
   9, 159,  93,  32
   9,  96,  94,  32
   9, 159,  94,  32
   9,  96,  95,  32
   9,  97,  95,  32
   9,  98,  95,  32
   9,  99,  95,  32
   9, 100,  95,  32
   9, 101,  95,  32
   9, 102,  95,  32
   9, 103,  95,  32
   9, 104,  95,  32
   9, 105,  95,  32
   9, 106,  95,  32
   9, 107,  95,  32
   9, 108,  95,  32
   9, 109,  95,  32
   9, 110,  95,  32
   9, 111,  95,  32
   9, 112,  95,  32
   9, 113,  95,  32
   9, 114,  95,  32
   9, 115,  95,  32
   9, 116,  95,  32
   9, 117,  95,  32
   9, 118,  95,  32
   9, 119,  95,  32
   9, 120,  95,  32
   9, 121,  95,  32
   9, 122,  95,  32
   9, 123,  95,  32
   9, 124,  95,  32
   9, 125,  95,  32
   9, 126,  95,  32
   9, 127,  95,  32
   9, 128,  95,  32
   9, 129,  95,  32
   9, 130,  95,  32
   9, 131,  95,  32
   9, 132,  95,  32
   9, 133,  95,  32
   9, 134,  95,  32
   9, 135,  95,  32
   9, 136,  95,  32
   9, 137,  95,  32
   9, 138,  95,  32
   9, 139,  95,  32
   9, 140,  95,  32
   9, 141,  95,  32
   9, 142,  95,  32
   9, 143,  95,  32
   9, 144,  95,  32
   9, 145,  95,  32
   9, 146,  95,  32
   9, 147,  95,  32
   9, 148,  95,  32
   9, 149,  95,  32
   9, 150,  95,  32
   9, 151,  95,  32
   9, 152,  95,  32
   9, 153,  95,  32
   9, 154,  95,  32
   9, 155,  95,  32
   9, 156,  95,  32
   9, 157,  95,  32
   9, 158,  95,  32
   9, 159,  95,  32
   9,  96,  32,  33
   9, 159,  32,  33
   9,  96,  95,  33
   9, 159,  95,  33
   9,  96,  32,  34
   9, 159,  32,  34
   9,  96,  95,  34
   9, 159,  95,  34
   9,  96,  32,  35
   9, 159,  32,  35
   9,  96,  95,  35
   9, 159,  95,  35
   9,  96,  32,  36
   9, 159,  32,  36
   9,  96,  95,  36
   9, 159,  95,  36
   9,  96,  32,  37
   9, 159,  32,  37
   9,  96,  95,  37
   9, 159,  95,  37
   9,  96,  32,  38
   9, 159,  32,  38
   9,  96,  95,  38
   9, 159,  95,  38
   9,  96,  32,  39
   9, 159,  32,  39
   9,  96,  95,  39
   9, 159,  95,  39
   9,  96,  32,  40
   9, 159,  32,  40
   9,  96,  95,  40
   9, 159,  95,  40
   9,  96,  32,  41
   9, 159,  32,  41
   9,  96,  95,  41
   9, 159,  95,  41
   9,  96,  32,  42
   9, 159,  32,  42
   9,  96,  95,  42
   9, 159,  95,  42
   9,  96,  32,  43
   9, 159,  32,  43
   9,  96,  95,  43
   9, 159,  95,  43
   9,  96,  32,  44
   9, 159,  32,  44
   9,  96,  95,  44
   9, 159,  95,  44
   9,  96,  32,  45
   9, 159,  32,  45
   9,  96,  95,  45
   9, 159,  95,  45
